SAMPLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,vac_rate,0,73978.600000
0,vac_protect_duration,0,96.000000
0,vac_dist,0,0.024636
0,vac_dist,1,0.687502
0,vac_dist,2,0.016119
0,vac_dist,3,0.271743
0,vac_efficacy,0,0.900000
0,vac_t_year_offset,0,0.000000
0,vac_t_year_length,0,48.000000
0,n_age_vac,0,10.000000
0,vac_t_freq,0,1.000000
0,reg_import_scale,0,1.000000
0,vac_identifiable,0,0.000000
0,vac_prop,0,0.024636
0,vac_prop,1,0.687502
0,vac_prop,2,0.0161195
0,vac_prop,3,0.271743
1,vac_rate,0,73978.600000
1,vac_protect_duration,0,96.000000
1,vac_dist,0,0.276317
1,vac_dist,1,0.596854
1,vac_dist,2,0.007066
1,vac_dist,3,0.119763
1,vac_efficacy,0,0.900000
1,vac_t_year_offset,0,0.000000
1,vac_t_year_length,0,48.000000
1,n_age_vac,0,10.000000
1,vac_t_freq,0,1.000000
1,reg_import_scale,0,1.000000
1,vac_identifiable,0,0.000000
1,vac_prop,0,0.276317
1,vac_prop,1,0.596854
1,vac_prop,2,0.00706594
1,vac_prop,3,0.119763
2,vac_rate,0,73978.600000
2,vac_protect_duration,0,96.000000
2,vac_dist,0,0.149922
2,vac_dist,1,0.714942
2,vac_dist,2,0.021565
2,vac_dist,3,0.113572
2,vac_efficacy,0,0.900000
2,vac_t_year_offset,0,0.000000
2,vac_t_year_length,0,48.000000
2,n_age_vac,0,10.000000
2,vac_t_freq,0,1.000000
2,reg_import_scale,0,1.000000
2,vac_identifiable,0,0.000000
2,vac_prop,0,0.149922
2,vac_prop,1,0.714942
2,vac_prop,2,0.0215645
2,vac_prop,3,0.113572
3,vac_rate,0,73978.600000
3,vac_protect_duration,0,96.000000
3,vac_dist,0,0.247805
3,vac_dist,1,0.548413
3,vac_dist,2,0.035356
3,vac_dist,3,0.168426
3,vac_efficacy,0,0.900000
3,vac_t_year_offset,0,0.000000
3,vac_t_year_length,0,48.000000
3,n_age_vac,0,10.000000
3,vac_t_freq,0,1.000000
3,reg_import_scale,0,1.000000
3,vac_identifiable,0,0.000000
3,vac_prop,0,0.247805
3,vac_prop,1,0.548413
3,vac_prop,2,0.0353558
3,vac_prop,3,0.168426
4,vac_rate,0,73978.600000
4,vac_protect_duration,0,96.000000
4,vac_dist,0,0.226362
4,vac_dist,1,0.542593
4,vac_dist,2,0.007959
4,vac_dist,3,0.223086
4,vac_efficacy,0,0.900000
4,vac_t_year_offset,0,0.000000
4,vac_t_year_length,0,48.000000
4,n_age_vac,0,10.000000
4,vac_t_freq,0,1.000000
4,reg_import_scale,0,1.000000
4,vac_identifiable,0,0.000000
4,vac_prop,0,0.226362
4,vac_prop,1,0.542593
4,vac_prop,2,0.00795927
4,vac_prop,3,0.223086
5,vac_rate,0,73978.600000
5,vac_protect_duration,0,96.000000
5,vac_dist,0,0.272912
5,vac_dist,1,0.480585
5,vac_dist,2,0.020518
5,vac_dist,3,0.225985
5,vac_efficacy,0,0.900000
5,vac_t_year_offset,0,0.000000
5,vac_t_year_length,0,48.000000
5,n_age_vac,0,10.000000
5,vac_t_freq,0,1.000000
5,reg_import_scale,0,1.000000
5,vac_identifiable,0,0.000000
5,vac_prop,0,0.272912
5,vac_prop,1,0.480585
5,vac_prop,2,0.0205177
5,vac_prop,3,0.225985
6,vac_rate,0,73978.600000
6,vac_protect_duration,0,96.000000
6,vac_dist,0,0.258264
6,vac_dist,1,0.513640
6,vac_dist,2,0.027965
6,vac_dist,3,0.200131
6,vac_efficacy,0,0.900000
6,vac_t_year_offset,0,0.000000
6,vac_t_year_length,0,48.000000
6,n_age_vac,0,10.000000
6,vac_t_freq,0,1.000000
6,reg_import_scale,0,1.000000
6,vac_identifiable,0,0.000000
6,vac_prop,0,0.258264
6,vac_prop,1,0.51364
6,vac_prop,2,0.0279648
6,vac_prop,3,0.200131
7,vac_rate,0,73978.600000
7,vac_protect_duration,0,96.000000
7,vac_dist,0,0.179867
7,vac_dist,1,0.647317
7,vac_dist,2,0.003910
7,vac_dist,3,0.168906
7,vac_efficacy,0,0.900000
7,vac_t_year_offset,0,0.000000
7,vac_t_year_length,0,48.000000
7,n_age_vac,0,10.000000
7,vac_t_freq,0,1.000000
7,reg_import_scale,0,1.000000
7,vac_identifiable,0,0.000000
7,vac_prop,0,0.179867
7,vac_prop,1,0.647317
7,vac_prop,2,0.00391049
7,vac_prop,3,0.168906
8,vac_rate,0,73978.600000
8,vac_protect_duration,0,96.000000
8,vac_dist,0,0.070432
8,vac_dist,1,0.704809
8,vac_dist,2,0.054834
8,vac_dist,3,0.169925
8,vac_efficacy,0,0.900000
8,vac_t_year_offset,0,0.000000
8,vac_t_year_length,0,48.000000
8,n_age_vac,0,10.000000
8,vac_t_freq,0,1.000000
8,reg_import_scale,0,1.000000
8,vac_identifiable,0,0.000000
8,vac_prop,0,0.0704322
8,vac_prop,1,0.704809
8,vac_prop,2,0.0548339
8,vac_prop,3,0.169925
9,vac_rate,0,73978.600000
9,vac_protect_duration,0,96.000000
9,vac_dist,0,0.248894
9,vac_dist,1,0.607600
9,vac_dist,2,0.049191
9,vac_dist,3,0.094314
9,vac_efficacy,0,0.900000
9,vac_t_year_offset,0,0.000000
9,vac_t_year_length,0,48.000000
9,n_age_vac,0,10.000000
9,vac_t_freq,0,1.000000
9,reg_import_scale,0,1.000000
9,vac_identifiable,0,0.000000
9,vac_prop,0,0.248894
9,vac_prop,1,0.6076
9,vac_prop,2,0.0491911
9,vac_prop,3,0.0943143
10,vac_rate,0,73978.600000
10,vac_protect_duration,0,96.000000
10,vac_dist,0,0.118369
10,vac_dist,1,0.704194
10,vac_dist,2,0.002343
10,vac_dist,3,0.175094
10,vac_efficacy,0,0.900000
10,vac_t_year_offset,0,0.000000
10,vac_t_year_length,0,48.000000
10,n_age_vac,0,10.000000
10,vac_t_freq,0,1.000000
10,reg_import_scale,0,1.000000
10,vac_identifiable,0,0.000000
10,vac_prop,0,0.118369
10,vac_prop,1,0.704194
10,vac_prop,2,0.00234301
10,vac_prop,3,0.175094
11,vac_rate,0,73978.600000
11,vac_protect_duration,0,96.000000
11,vac_dist,0,0.200078
11,vac_dist,1,0.585543
11,vac_dist,2,0.113695
11,vac_dist,3,0.100684
11,vac_efficacy,0,0.900000
11,vac_t_year_offset,0,0.000000
11,vac_t_year_length,0,48.000000
11,n_age_vac,0,10.000000
11,vac_t_freq,0,1.000000
11,reg_import_scale,0,1.000000
11,vac_identifiable,0,0.000000
11,vac_prop,0,0.200078
11,vac_prop,1,0.585543
11,vac_prop,2,0.113695
11,vac_prop,3,0.100684
12,vac_rate,0,73978.600000
12,vac_protect_duration,0,96.000000
12,vac_dist,0,0.276667
12,vac_dist,1,0.460403
12,vac_dist,2,0.061042
12,vac_dist,3,0.201888
12,vac_efficacy,0,0.900000
12,vac_t_year_offset,0,0.000000
12,vac_t_year_length,0,48.000000
12,n_age_vac,0,10.000000
12,vac_t_freq,0,1.000000
12,reg_import_scale,0,1.000000
12,vac_identifiable,0,0.000000
12,vac_prop,0,0.276667
12,vac_prop,1,0.460403
12,vac_prop,2,0.061042
12,vac_prop,3,0.201888
13,vac_rate,0,73978.600000
13,vac_protect_duration,0,96.000000
13,vac_dist,0,0.032482
13,vac_dist,1,0.675487
13,vac_dist,2,0.038021
13,vac_dist,3,0.254010
13,vac_efficacy,0,0.900000
13,vac_t_year_offset,0,0.000000
13,vac_t_year_length,0,48.000000
13,n_age_vac,0,10.000000
13,vac_t_freq,0,1.000000
13,reg_import_scale,0,1.000000
13,vac_identifiable,0,0.000000
13,vac_prop,0,0.0324815
13,vac_prop,1,0.675487
13,vac_prop,2,0.0380212
13,vac_prop,3,0.25401
14,vac_rate,0,73978.600000
14,vac_protect_duration,0,96.000000
14,vac_dist,0,0.312588
14,vac_dist,1,0.493014
14,vac_dist,2,0.012811
14,vac_dist,3,0.181588
14,vac_efficacy,0,0.900000
14,vac_t_year_offset,0,0.000000
14,vac_t_year_length,0,48.000000
14,n_age_vac,0,10.000000
14,vac_t_freq,0,1.000000
14,reg_import_scale,0,1.000000
14,vac_identifiable,0,0.000000
14,vac_prop,0,0.312588
14,vac_prop,1,0.493014
14,vac_prop,2,0.0128106
14,vac_prop,3,0.181588
15,vac_rate,0,73978.600000
15,vac_protect_duration,0,96.000000
15,vac_dist,0,0.214642
15,vac_dist,1,0.612669
15,vac_dist,2,0.005257
15,vac_dist,3,0.167432
15,vac_efficacy,0,0.900000
15,vac_t_year_offset,0,0.000000
15,vac_t_year_length,0,48.000000
15,n_age_vac,0,10.000000
15,vac_t_freq,0,1.000000
15,reg_import_scale,0,1.000000
15,vac_identifiable,0,0.000000
15,vac_prop,0,0.214642
15,vac_prop,1,0.612669
15,vac_prop,2,0.00525702
15,vac_prop,3,0.167432
16,vac_rate,0,73978.600000
16,vac_protect_duration,0,96.000000
16,vac_dist,0,0.154209
16,vac_dist,1,0.597465
16,vac_dist,2,0.042166
16,vac_dist,3,0.206159
16,vac_efficacy,0,0.900000
16,vac_t_year_offset,0,0.000000
16,vac_t_year_length,0,48.000000
16,n_age_vac,0,10.000000
16,vac_t_freq,0,1.000000
16,reg_import_scale,0,1.000000
16,vac_identifiable,0,0.000000
16,vac_prop,0,0.154209
16,vac_prop,1,0.597465
16,vac_prop,2,0.042166
16,vac_prop,3,0.206159
17,vac_rate,0,73978.600000
17,vac_protect_duration,0,96.000000
17,vac_dist,0,0.237979
17,vac_dist,1,0.551168
17,vac_dist,2,0.018677
17,vac_dist,3,0.192175
17,vac_efficacy,0,0.900000
17,vac_t_year_offset,0,0.000000
17,vac_t_year_length,0,48.000000
17,n_age_vac,0,10.000000
17,vac_t_freq,0,1.000000
17,reg_import_scale,0,1.000000
17,vac_identifiable,0,0.000000
17,vac_prop,0,0.237979
17,vac_prop,1,0.551168
17,vac_prop,2,0.0186774
17,vac_prop,3,0.192175
18,vac_rate,0,73978.600000
18,vac_protect_duration,0,96.000000
18,vac_dist,0,0.231784
18,vac_dist,1,0.524665
18,vac_dist,2,0.060193
18,vac_dist,3,0.183358
18,vac_efficacy,0,0.900000
18,vac_t_year_offset,0,0.000000
18,vac_t_year_length,0,48.000000
18,n_age_vac,0,10.000000
18,vac_t_freq,0,1.000000
18,reg_import_scale,0,1.000000
18,vac_identifiable,0,0.000000
18,vac_prop,0,0.231784
18,vac_prop,1,0.524665
18,vac_prop,2,0.0601933
18,vac_prop,3,0.183358
19,vac_rate,0,73978.600000
19,vac_protect_duration,0,96.000000
19,vac_dist,0,0.228467
19,vac_dist,1,0.629744
19,vac_dist,2,0.029263
19,vac_dist,3,0.112526
19,vac_efficacy,0,0.900000
19,vac_t_year_offset,0,0.000000
19,vac_t_year_length,0,48.000000
19,n_age_vac,0,10.000000
19,vac_t_freq,0,1.000000
19,reg_import_scale,0,1.000000
19,vac_identifiable,0,0.000000
19,vac_prop,0,0.228467
19,vac_prop,1,0.629744
19,vac_prop,2,0.0292629
19,vac_prop,3,0.112526
20,vac_rate,0,73978.600000
20,vac_protect_duration,0,96.000000
20,vac_dist,0,0.202358
20,vac_dist,1,0.566603
20,vac_dist,2,0.054535
20,vac_dist,3,0.176504
20,vac_efficacy,0,0.900000
20,vac_t_year_offset,0,0.000000
20,vac_t_year_length,0,48.000000
20,n_age_vac,0,10.000000
20,vac_t_freq,0,1.000000
20,reg_import_scale,0,1.000000
20,vac_identifiable,0,0.000000
20,vac_prop,0,0.202358
20,vac_prop,1,0.566603
20,vac_prop,2,0.0545346
20,vac_prop,3,0.176504
21,vac_rate,0,73978.600000
21,vac_protect_duration,0,96.000000
21,vac_dist,0,0.272397
21,vac_dist,1,0.378544
21,vac_dist,2,0.005327
21,vac_dist,3,0.343731
21,vac_efficacy,0,0.900000
21,vac_t_year_offset,0,0.000000
21,vac_t_year_length,0,48.000000
21,n_age_vac,0,10.000000
21,vac_t_freq,0,1.000000
21,reg_import_scale,0,1.000000
21,vac_identifiable,0,0.000000
21,vac_prop,0,0.272397
21,vac_prop,1,0.378544
21,vac_prop,2,0.00532708
21,vac_prop,3,0.343731
22,vac_rate,0,73978.600000
22,vac_protect_duration,0,96.000000
22,vac_dist,0,0.186588
22,vac_dist,1,0.674201
22,vac_dist,2,0.001550
22,vac_dist,3,0.137660
22,vac_efficacy,0,0.900000
22,vac_t_year_offset,0,0.000000
22,vac_t_year_length,0,48.000000
22,n_age_vac,0,10.000000
22,vac_t_freq,0,1.000000
22,reg_import_scale,0,1.000000
22,vac_identifiable,0,0.000000
22,vac_prop,0,0.186588
22,vac_prop,1,0.674201
22,vac_prop,2,0.00155039
22,vac_prop,3,0.13766
23,vac_rate,0,73978.600000
23,vac_protect_duration,0,96.000000
23,vac_dist,0,0.227909
23,vac_dist,1,0.625025
23,vac_dist,2,0.022197
23,vac_dist,3,0.124868
23,vac_efficacy,0,0.900000
23,vac_t_year_offset,0,0.000000
23,vac_t_year_length,0,48.000000
23,n_age_vac,0,10.000000
23,vac_t_freq,0,1.000000
