OPTIM_ID,STEP_ID,PARTICLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,0,0,vac_dist,0,0.4279
0,0,0,vac_dist,1,0.237189
0,0,0,vac_dist,2,0.159772
0,0,0,vac_dist,3,0.17514
0,0,1,vac_dist,0,0.0287424
0,0,1,vac_dist,1,0.305125
0,0,1,vac_dist,2,0.571186
0,0,1,vac_dist,3,0.0949461
0,0,2,vac_dist,0,0.0434409
0,0,2,vac_dist,1,0.148886
0,0,2,vac_dist,2,0.429245
0,0,2,vac_dist,3,0.378428
0,0,3,vac_dist,0,0.415186
0,0,3,vac_dist,1,0.415282
0,0,3,vac_dist,2,0.126832
0,0,3,vac_dist,3,0.0426999
0,0,4,vac_dist,0,0.46396
0,0,4,vac_dist,1,0.125118
0,0,4,vac_dist,2,0.401572
0,0,4,vac_dist,3,0.00934976
0,0,5,vac_dist,0,0.0440102
0,0,5,vac_dist,1,0.0471608
0,0,5,vac_dist,2,0.338388
0,0,5,vac_dist,3,0.570441
0,0,6,vac_dist,0,0.451976
0,0,6,vac_dist,1,0.360319
0,0,6,vac_dist,2,0.00973231
0,0,6,vac_dist,3,0.177972
0,0,7,vac_dist,0,0.329841
0,0,7,vac_dist,1,0.184346
0,0,7,vac_dist,2,0.344106
0,0,7,vac_dist,3,0.141707
0,0,8,vac_dist,0,0.211101
0,0,8,vac_dist,1,0.162112
0,0,8,vac_dist,2,0.508338
0,0,8,vac_dist,3,0.11845
0,0,9,vac_dist,0,0.0475801
0,0,9,vac_dist,1,0.355362
0,0,9,vac_dist,2,0.0922425
0,0,9,vac_dist,3,0.504816
0,0,10,vac_dist,0,0.100281
0,0,10,vac_dist,1,0.335889
0,0,10,vac_dist,2,0.439025
0,0,10,vac_dist,3,0.124804
0,0,11,vac_dist,0,0.0424127
0,0,11,vac_dist,1,0.00745166
0,0,11,vac_dist,2,0.172034
0,0,11,vac_dist,3,0.778102
0,0,12,vac_dist,0,0.0931924
0,0,12,vac_dist,1,0.105551
0,0,12,vac_dist,2,0.288213
0,0,12,vac_dist,3,0.513044
0,0,13,vac_dist,0,0.0121233
0,0,13,vac_dist,1,0.419076
0,0,13,vac_dist,2,0.284003
0,0,13,vac_dist,3,0.284798
0,0,14,vac_dist,0,0.000490452
0,0,14,vac_dist,1,0.111431
0,0,14,vac_dist,2,0.490939
0,0,14,vac_dist,3,0.397139
0,0,15,vac_dist,0,0.170948
0,0,15,vac_dist,1,0.389371
0,0,15,vac_dist,2,0.0989167
0,0,15,vac_dist,3,0.340764
0,0,16,vac_dist,0,0.0632944
0,0,16,vac_dist,1,0.271177
0,0,16,vac_dist,2,0.260601
0,0,16,vac_dist,3,0.404928
0,0,17,vac_dist,0,0.489266
0,0,17,vac_dist,1,0.067302
0,0,17,vac_dist,2,0.38285
0,0,17,vac_dist,3,0.0605817
0,0,18,vac_dist,0,0.0782696
0,0,18,vac_dist,1,0.548477
0,0,18,vac_dist,2,0.369294
0,0,18,vac_dist,3,0.00395904
0,0,19,vac_dist,0,0.0593045
0,0,19,vac_dist,1,0.450986
0,0,19,vac_dist,2,0.378284
0,0,19,vac_dist,3,0.111426
0,0,20,vac_dist,0,0.211108
0,0,20,vac_dist,1,0.199439
0,0,20,vac_dist,2,0.200187
0,0,20,vac_dist,3,0.389267
0,0,21,vac_dist,0,0.469912
0,0,21,vac_dist,1,0.274141
0,0,21,vac_dist,2,0.178931
0,0,21,vac_dist,3,0.0770159
0,0,22,vac_dist,0,0.0902047
0,0,22,vac_dist,1,0.242217
0,0,22,vac_dist,2,0.510937
0,0,22,vac_dist,3,0.156641
0,0,23,vac_dist,0,0.0311171
0,0,23,vac_dist,1,0.471131
0,0,23,vac_dist,2,0.0766678
0,0,23,vac_dist,3,0.421084
0,0,24,vac_dist,0,0.114946
0,0,24,vac_dist,1,0.268562
0,0,24,vac_dist,2,0.176516
0,0,24,vac_dist,3,0.439977
0,0,25,vac_dist,0,0.0243553
0,0,25,vac_dist,1,0.0395924
0,0,25,vac_dist,2,0.573154
0,0,25,vac_dist,3,0.362899
0,0,26,vac_dist,0,0.583633
0,0,26,vac_dist,1,0.258824
0,0,26,vac_dist,2,0.0392692
0,0,26,vac_dist,3,0.118274
0,0,27,vac_dist,0,0.0473144
0,0,27,vac_dist,1,0.415021
0,0,27,vac_dist,2,0.420871
0,0,27,vac_dist,3,0.116794
0,0,28,vac_dist,0,0.131688
0,0,28,vac_dist,1,0.319659
0,0,28,vac_dist,2,0.233635
0,0,28,vac_dist,3,0.315018
0,0,29,vac_dist,0,0.418485
0,0,29,vac_dist,1,0.121281
0,0,29,vac_dist,2,0.052297
0,0,29,vac_dist,3,0.407936
0,0,30,vac_dist,0,0.525776
0,0,30,vac_dist,1,0.229931
0,0,30,vac_dist,2,0.115408
0,0,30,vac_dist,3,0.128885
0,0,31,vac_dist,0,0.323342
0,0,31,vac_dist,1,0.440872
0,0,31,vac_dist,2,0.00973159
0,0,31,vac_dist,3,0.226054
0,0,32,vac_dist,0,0.241669
0,0,32,vac_dist,1,0.367371
0,0,32,vac_dist,2,0.157267
0,0,32,vac_dist,3,0.233693
0,0,33,vac_dist,0,0.113151
0,0,33,vac_dist,1,0.41606
0,0,33,vac_dist,2,0.27216
0,0,33,vac_dist,3,0.19863
0,0,34,vac_dist,0,0.306347
0,0,34,vac_dist,1,0.059708
0,0,34,vac_dist,2,0.546803
0,0,34,vac_dist,3,0.087142
0,0,35,vac_dist,0,0.333429
