SAMPLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,vac_rate,0,36989.300000
0,vac_protect_duration,0,96.000000
0,vac_dist,0,0.320616
0,vac_dist,1,0.348489
0,vac_dist,2,0.084491
0,vac_dist,3,0.246404
0,vac_efficacy,0,0.900000
0,vac_t_year_offset,0,0.000000
0,vac_t_year_length,0,48.000000
0,n_age_vac,0,10.000000
0,vac_t_freq,0,1.000000
0,reg_import_scale,0,1.000000
0,vac_identifiable,0,0.000000
0,vac_prop,0,0.320616
0,vac_prop,1,0.348489
0,vac_prop,2,0.0844911
0,vac_prop,3,0.246404
1,vac_rate,0,36989.300000
1,vac_protect_duration,0,96.000000
1,vac_dist,0,0.411096
1,vac_dist,1,0.120743
1,vac_dist,2,0.108967
1,vac_dist,3,0.359195
1,vac_efficacy,0,0.900000
1,vac_t_year_offset,0,0.000000
1,vac_t_year_length,0,48.000000
1,n_age_vac,0,10.000000
1,vac_t_freq,0,1.000000
1,reg_import_scale,0,1.000000
1,vac_identifiable,0,0.000000
1,vac_prop,0,0.411096
1,vac_prop,1,0.120743
1,vac_prop,2,0.108967
1,vac_prop,3,0.359195
2,vac_rate,0,36989.300000
2,vac_protect_duration,0,96.000000
2,vac_dist,0,0.552185
2,vac_dist,1,0.232464
2,vac_dist,2,0.037177
2,vac_dist,3,0.178175
2,vac_efficacy,0,0.900000
2,vac_t_year_offset,0,0.000000
2,vac_t_year_length,0,48.000000
2,n_age_vac,0,10.000000
2,vac_t_freq,0,1.000000
2,reg_import_scale,0,1.000000
2,vac_identifiable,0,0.000000
2,vac_prop,0,0.552185
2,vac_prop,1,0.232464
2,vac_prop,2,0.0371766
2,vac_prop,3,0.178175
3,vac_rate,0,36989.300000
3,vac_protect_duration,0,96.000000
3,vac_dist,0,0.388490
3,vac_dist,1,0.352688
3,vac_dist,2,0.009169
3,vac_dist,3,0.249652
3,vac_efficacy,0,0.900000
3,vac_t_year_offset,0,0.000000
3,vac_t_year_length,0,48.000000
3,n_age_vac,0,10.000000
3,vac_t_freq,0,1.000000
3,reg_import_scale,0,1.000000
3,vac_identifiable,0,0.000000
3,vac_prop,0,0.38849
3,vac_prop,1,0.352688
3,vac_prop,2,0.00916912
3,vac_prop,3,0.249652
4,vac_rate,0,36989.300000
4,vac_protect_duration,0,96.000000
4,vac_dist,0,0.259014
4,vac_dist,1,0.441667
4,vac_dist,2,0.031051
4,vac_dist,3,0.268268
4,vac_efficacy,0,0.900000
4,vac_t_year_offset,0,0.000000
4,vac_t_year_length,0,48.000000
4,n_age_vac,0,10.000000
4,vac_t_freq,0,1.000000
4,reg_import_scale,0,1.000000
4,vac_identifiable,0,0.000000
4,vac_prop,0,0.259014
4,vac_prop,1,0.441667
4,vac_prop,2,0.0310511
4,vac_prop,3,0.268268
5,vac_rate,0,36989.300000
5,vac_protect_duration,0,96.000000
5,vac_dist,0,0.326804
5,vac_dist,1,0.414508
5,vac_dist,2,0.072445
5,vac_dist,3,0.186243
5,vac_efficacy,0,0.900000
5,vac_t_year_offset,0,0.000000
5,vac_t_year_length,0,48.000000
5,n_age_vac,0,10.000000
5,vac_t_freq,0,1.000000
5,reg_import_scale,0,1.000000
5,vac_identifiable,0,0.000000
5,vac_prop,0,0.326804
5,vac_prop,1,0.414508
5,vac_prop,2,0.072445
5,vac_prop,3,0.186243
6,vac_rate,0,36989.300000
6,vac_protect_duration,0,96.000000
6,vac_dist,0,0.304312
6,vac_dist,1,0.515056
6,vac_dist,2,0.040936
6,vac_dist,3,0.139696
6,vac_efficacy,0,0.900000
6,vac_t_year_offset,0,0.000000
6,vac_t_year_length,0,48.000000
6,n_age_vac,0,10.000000
6,vac_t_freq,0,1.000000
6,reg_import_scale,0,1.000000
6,vac_identifiable,0,0.000000
6,vac_prop,0,0.304312
6,vac_prop,1,0.515056
6,vac_prop,2,0.0409358
6,vac_prop,3,0.139696
7,vac_rate,0,36989.300000
7,vac_protect_duration,0,96.000000
7,vac_dist,0,0.552791
7,vac_dist,1,0.228258
7,vac_dist,2,0.015318
7,vac_dist,3,0.203634
7,vac_efficacy,0,0.900000
7,vac_t_year_offset,0,0.000000
7,vac_t_year_length,0,48.000000
7,n_age_vac,0,10.000000
7,vac_t_freq,0,1.000000
7,reg_import_scale,0,1.000000
7,vac_identifiable,0,0.000000
7,vac_prop,0,0.552791
7,vac_prop,1,0.228258
7,vac_prop,2,0.0153176
7,vac_prop,3,0.203634
8,vac_rate,0,36989.300000
8,vac_protect_duration,0,96.000000
8,vac_dist,0,0.468411
8,vac_dist,1,0.275677
8,vac_dist,2,0.016109
8,vac_dist,3,0.239802
8,vac_efficacy,0,0.900000
8,vac_t_year_offset,0,0.000000
8,vac_t_year_length,0,48.000000
8,n_age_vac,0,10.000000
8,vac_t_freq,0,1.000000
8,reg_import_scale,0,1.000000
8,vac_identifiable,0,0.000000
8,vac_prop,0,0.468411
8,vac_prop,1,0.275677
8,vac_prop,2,0.0161095
8,vac_prop,3,0.239802
9,vac_rate,0,36989.300000
9,vac_protect_duration,0,96.000000
9,vac_dist,0,0.434493
9,vac_dist,1,0.411158
9,vac_dist,2,0.028071
9,vac_dist,3,0.126278
9,vac_efficacy,0,0.900000
9,vac_t_year_offset,0,0.000000
9,vac_t_year_length,0,48.000000
9,n_age_vac,0,10.000000
9,vac_t_freq,0,1.000000
9,reg_import_scale,0,1.000000
9,vac_identifiable,0,0.000000
9,vac_prop,0,0.434493
9,vac_prop,1,0.411158
9,vac_prop,2,0.0280712
9,vac_prop,3,0.126278
10,vac_rate,0,36989.300000
10,vac_protect_duration,0,96.000000
10,vac_dist,0,0.346686
